sample_binID	binner	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GTDBlineage	SGBtype	SGBlineage	checkM.genome_size	checkM.GC	GUNC.n_contigs	checkM.N50_contigs	checkM.coding_density	meanCov	breadth	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	checkM2.completeness	checkM2.contamination	GUNC.divergence_level	GUNC.CSS	GUNC.contamination_portion	polyrate
CMC004.B-metaspades_032	binsAC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	uSGB_19907	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB12798|s__GGB12798_SGB19907|t__SGB19907	591011	44.1000	30	47421	91.2700	16.3867	0.9985	k__Bacteria (UID1453)	58.9700	0.8500	0.0000	93.9900	1.9200	family	0.1500	0.0400	0.0003
CMC004.B-metaspades_033	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Filifactoraceae;g__Filifactor;s__Filifactor alocis	kSGB_6629	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis|t__SGB6629	1139920	36.4000	327	3916	85.1400	6.3654	0.9974	o__Clostridiales (UID1120)	71.0000	1.4400	40.0000	75.5700	0.0400	kingdom	0.0000	0.0000	0.0014
CMC004.B-metaspades_034	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	uSGB_63777	k__Bacteria|p__Bacteroidetes|c__CFGB654|o__OFGB654|f__FGB654|g__GGB1621|s__GGB1621_SGB63777|t__SGB63777	1845984	47.7000	82	29847	94.0700	13.5756	0.9993	p__Bacteroidetes (UID2605)	88.3300	0.0000	0.0000	94.3100	0.1700	family	0.0400	0.6200	0.0007
CMC004.B-metaspades_035	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium timidum	kSGB_3920	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum|t__SGB3920	1119234	46.4000	128	10033	89.4400	9.8187	0.9978	k__Bacteria (UID203)	72.5700	0.0000	0.0000	75.8300	1.1900	kingdom	0.0000	0.0000	0.0017
CMC004.B-metaspades_037	binsC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella micans	kSGB_1565	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_micans|t__SGB1565	2149084	46.1000	240	8589	87.8400	37.4783	0.9982	g__Prevotella (UID2722)	95.9300	0.0000	0.0000	92.4600	0.4800	kingdom	0.0000	0.0000	0.0032
CMC004.B-metaspades_038	binsB	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp002999235	kSGB_15876	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_897|t__SGB15876	2065487	72.1000	545	3481	87.7400	170.7143	0.9971	f__Actinomycetaceae (UID1531)	71.1800	1.6300	20.0000	72.1700	2.0500	kingdom	0.0000	0.0000	0.0056
CMC004.B-metaspades_039	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1471045	46.7000	198	10073	89.0800	6.9005	0.9984	o__Clostridiales (UID1120)	89.8300	1.0600	0.0000	84.1100	0.8600	genus	0.2600	0.2200	0.0002
CMC004.B-metaspades_040	binsAC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	kSGB_2047	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp_oral_taxon_808|t__SGB2047	1349620	57.3000	236	5508	85.5200	88.4936	0.9979	k__Bacteria (UID203)	52.5900	0.0000	0.0000	53.3600	1.0100	kingdom	0.0000	0.0000	0.0043
CMC004.B-metaspades_041	binsABC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas endodontalis	kSGB_2016	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis|t__SGB2016	1828914	47.9000	53	55339	89.3600	11.7792	0.9990	f__Porphyromonadaceae (UID2622)	99.2900	0.1600	0.0000	94.2300	0.1200	kingdom	0.0000	0.0000	0.0004
CMC004.B-metaspades_042	binsB	True	True	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda noxia	kSGB_5884	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia|t__SGB5884	1844242	56.0000	64	58247	92.0600	102.5641	0.9999	f__Veillonellaceae (UID1033)	96.7700	0.0300	0.0000	92.9100	0.5800	kingdom	0.0000	0.0000	0.0019
CMC004.B-metaspades_043	binsBC	True	False	True	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella tannerae	kSGB_1411	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae|t__SGB1411	1194823	49.3000	125	5977	80.2300	89.6952	0.9961	o__Bacteroidales (UID2657)	50.7500	0.6900	100.0000	46.9900	0.0600	kingdom	0.0000	0.0000	0.0059
CMC004.B-metaspades_044	binsB	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000185285	kSGB_17151	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermacoccaceae|g__Kytococcus|s__Kytococcus_sedentarius|t__SGB17151	1375906	66.5000	393	4001	90.7000	7.1148	0.9973	k__Bacteria (UID203)	51.8600	0.0000	0.0000	64.0000	0.6400	genus	0.0300	0.3200	0.0011
CMC004.B-metaspades_045	binsBC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella uli	kSGB_14386	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli|t__SGB14386	1937619	64.6000	105	30819	87.1800	18.4810	0.9987	p__Actinobacteria (UID2112)	91.6700	0.0000	0.0000	92.6000	0.7600	kingdom	0.0000	0.0000	0.0003
CMC004.B-metaspades_046	binsAC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia aeria	kSGB_16987	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria|t__SGB16987	1919190	57.8000	346	7020	85.0500	21.6986	0.9978	o__Actinomycetales (UID1530)	74.5800	1.2100	100.0000	70.3200	0.0700	kingdom	0.0000	0.0000	0.0040
CMC004.B-metaspades_047	binsBC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__SDRK01;g__SDRK01;s__SDRK01 sp007845205	uSGB_19820	k__Bacteria|p__Firmicutes|c__CFGB4352|o__OFGB4352|f__FGB4352|g__GGB12782|s__GGB12782_SGB19820|t__SGB19820	700660	34.1000	51	16436	90.5600	37.6784	0.9997	k__Bacteria (UID1452)	65.9000	0.0000	0.0000	93.7000	0.1100	order	0.2600	0.0300	0.0001
CMC004.B-metaspades_048	binsAC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__Olsenella_F sp001189515	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	1791040	62.2000	352	5129	88.1000	102.7827	0.9989	p__Actinobacteria (UID2112)	81.5500	4.6200	77.7800	76.1000	5.0900	kingdom	0.0000	0.0000	0.0085
CMC004.B-metaspades_049	binsC	True	True	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	uSGB_36921	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerolactibacter|s__Anaerolactibacter_SGB36921|t__SGB36921	1172593	45.4000	262	5903	92.7100	8.1733	0.9956	k__Bacteria (UID2372)	91.9700	2.1400	100.0000	95.4000	3.5500	class	0.1600	0.2800	0.0021
CMC004.B-metaspades_050	binsB	True	False	True	True	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	uSGB_3592	k__Bacteria|p__Spirochaetes|c__CFGB1017|o__OFGB1017|f__FGB1017|g__GGB2666|s__GGB2666_SGB3592|t__SGB3592	2074015	42.0000	205	16080	87.9200	36.8180	0.9989	f__Spirochaetaceae (UID2535)	89.1500	0.3300	66.6700	82.4700	1.2000	phylum	0.0700	0.0500	0.0034
CMC004.B-metaspades_052	binsC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia exigua	kSGB_14784	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua|t__SGB14784	1700237	62.4000	566	3572	88.6200	6.2129	0.9929	p__Actinobacteria (UID2112)	86.3000	3.7900	62.5000	75.1600	2.7000	kingdom	0.0000	0.0000	0.0022
CMC004.B-metaspades_053	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	uSGB_5274	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_SGB5274|t__SGB5274	1969999	44.4000	590	4041	88.9000	7.3219	0.9953	o__Clostridiales (UID1226)	87.0800	1.9100	60.0000	92.5500	2.0500	kingdom	0.0000	0.0000	0.0022
CMC004.B-metaspades_054	binsA	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__Johnsonella sp900766185	uSGB_4472	k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3385|s__GGB3385_SGB4472|t__SGB4472	1624896	37.5000	513	3478	87.2100	30.5763	0.9978	o__Clostridiales (UID1226)	78.1400	1.3800	80.0000	70.9300	3.7500	class	0.2000	0.0300	0.0044
CMC004.B-metaspades_055	binsBC	False	False	False	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp000223315	uSGB_6651	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_SGB6651|t__SGB6651	366012	30.6000	179	2005	94.4800	7.0354	0.9962	o__Clostridiales (UID1125)	24.6400	1.6400	14.2900	30.7300	2.4100	family	0.9100	0.0300	0.0038
CMC004.B-metaspades_056	binsBC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter sp000466335	uSGB_9732	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_SGB9732|t__SGB9732	1084410	43.5000	30	52361	88.1800	51.8433	0.9998	f__Pasteurellaceae (UID4932)	61.8700	0.5700	66.6700	59.1500	0.5200	genus	0.0400	0.0300	0.0002
CMC004.B-metaspades_057	binsB	True	True	True	True	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp014334335	uSGB_3552	k__Bacteria|p__Firmicutes|c__CFGB1003|o__OFGB1003|f__FGB1003|g__GGB2633|s__GGB2633_SGB3552|t__SGB3552	2094198	38.7000	172	19905	92.8100	14.7209	0.9992	f__Spirochaetaceae (UID2535)	94.8300	0.0000	0.0000	88.8800	0.0700	phylum	0.3300	0.0800	0.0002
CMC004.B-metaspades_058	binsBC	True	False	True	True	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__	uSGB_3599	k__Bacteria|p__Firmicutes|c__CFGB1021|o__OFGB1021|f__FGB1021|g__GGB2671|s__GGB2671_SGB3599|t__SGB3599	1810738	34.6000	368	5848	88.8200	9.1457	0.9982	f__Spirochaetaceae (UID2512)	88.9800	0.8100	0.0000	85.0500	0.0300	phylum	0.1000	0.0500	0.0004
CMC004.B-metaspades_059	binsB	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__;s__	uSGB_9727	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__GGB6813|s__GGB6813_SGB9727|t__SGB9727	1288316	43.6000	275	5571	90.6100	7.6953	0.9963	k__Bacteria (UID203)	66.3800	0.0000	0.0000	67.2600	3.5800	genus	0.1300	0.5200	0.0012
CMC004.B-metaspades_060	binsB	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__VGLK01;s__VGLK01 sp905372785	uSGB_19829	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4354|o__OFGB4354|f__FGB4354|g__GGB12787|s__GGB12787_SGB19829|t__SGB19829	656569	48.7000	41	19281	89.2800	8.9268	0.9994	k__Bacteria (UID1452)	60.3400	0.0000	0.0000	86.2500	0.1200	order	0.1600	0.0400	0.0001
CMC004.B-metaspades_061	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__CAJPTX01;g__Bacteroides_D;s__	uSGB_1315	k__Bacteria|p__Bacteroidetes|c__CFGB494|o__OFGB494|f__FGB494|g__GGB1022|s__GGB1022_SGB1315|t__SGB1315	1786802	44.0000	256	8402	88.0000	7.4656	0.9981	p__Bacteroidetes (UID2605)	77.3700	5.6300	7.1400	82.9100	5.8400	genus	0.0800	0.2100	0.0003
CMC004.B-metaspades_062	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp905372565	uSGB_2039	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__GGB1473|s__GGB1473_SGB2039|t__SGB2039	1090655	54.1000	60	23217	87.3200	40.2400	0.9989	f__Porphyromonadaceae (UID2622)	56.4500	0.0000	0.0000	58.9400	0.0100	genus	0.0500	0.0200	0.0033
CMC004.B-metaspades_063	binsAC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__	uSGB_19840	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12788|s__GGB12788_SGB19840|t__SGB19840	938767	51.5000	176	8355	85.8500	40.2469	0.9991	k__Bacteria (UID1453)	51.3500	3.1800	100.0000	86.0800	6.5500	family	0.1700	0.0400	0.0029
CMC004.B-metaspades_064	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	kSGB_1528	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis|t__SGB1528	1887112	45.2000	217	10007	89.1300	8.6539	0.9984	g__Prevotella (UID2721)	84.8400	0.0900	0.0000	78.8000	0.0000	kingdom	0.0000	0.0000	0.0003
CMC004.B-metaspades_065	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella maculosa	kSGB_1524	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_maculosa|t__SGB1524	2024049	48.9000	176	9663	86.0700	48.9222	0.9972	g__Prevotella (UID2724)	73.3700	0.3400	100.0000	74.9100	0.0300	kingdom	0.0000	0.0000	0.0036
CMC004.B-metaspades_066	binsBC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__	uSGB_17154	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17154|t__SGB17154	1963233	65.1000	193	13783	88.8100	21.2342	0.9983	f__Actinomycetaceae (UID1531)	89.0000	1.6300	42.8600	86.5900	0.7200	genus	0.0400	0.3000	0.0006
CMC004.B-metaspades_067	binsB	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola abscessus	kSGB_2052	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_abscessus|t__SGB2052	2178809	48.4000	98	27108	90.3700	11.0735	0.9992	o__Bacteroidales (UID2657)	93.9900	0.5000	50.0000	83.9300	0.0100	kingdom	0.0000	0.0000	0.0001
CMC004.B-metaspades_068	binsBC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__	uSGB_19848	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_unclassified_SGB19848|t__SGB19848	747657	44.5000	44	33349	92.4200	33.3114	0.9993	k__Bacteria (UID1452)	61.5700	1.8500	100.0000	86.8500	5.7100	class	0.3900	0.0300	0.0008
CMC004.B-metaspades_069	binsC	True	True	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus geminatus	kSGB_5870	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus|t__SGB5870	1612599	49.4000	123	17158	89.6100	18.9276	0.9978	o__Selenomonadales (UID1024)	93.0100	0.1200	100.0000	82.6200	0.0400	genus	0.0300	0.1700	0.0022
CMC004.B-metaspades_070	binsB	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA10027;g__SDRW01;s__SDRW01 sp007845485	uSGB_19880	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB12793|s__GGB12793_SGB19880|t__SGB19880	517182	37.1000	69	10052	92.4700	21.1304	0.9996	k__Bacteria (UID203)	53.1600	0.0000	0.0000	85.6400	0.8900	phylum	0.1700	0.0600	0.0016
CMC004.B-metaspades_071	binsABC	True	False	True	True	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__	uSGB_3609	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__GGB2674|s__GGB2674_SGB3609|t__SGB3609	1749473	44.3000	233	9029	88.1100	12.4923	0.9968	f__Spirochaetaceae (UID2512)	80.8900	2.2200	75.0000	74.3400	1.9000	phylum	0.3000	0.0200	0.0016
CMC004.B-metaspades_072	binsA	True	False	True	False	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas sputigena	kSGB_5898	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena|t__SGB5898	1207257	60.2000	383	3527	92.5300	137.5689	0.9993	p__Firmicutes (UID1022)	66.5200	0.9700	25.0000	60.4500	1.3500	kingdom	0.0000	0.0000	0.0084
CMC004.B-metaspades_073	binsC	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__;s__	uSGB_9419	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_SGB9419|t__SGB9419	1682663	58.9000	170	12846	87.5500	9.2924	0.9980	c__Gammaproteobacteria (UID4201)	91.3700	0.8800	0.0000	92.4100	0.0200	class	0.1200	0.1800	0.0001
CMC004.B-metaspades_074	binsABC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus	kSGB_8031	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus|t__SGB8031	1589756	42.6000	130	24319	88.5900	76.4738	0.9998	k__Bacteria (UID203)	72.4100	1.7200	0.0000	82.2700	1.4600	kingdom	0.0000	0.0000	0.0017
CMC004.B-metaspades_075	binsA	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria sp000090875	kSGB_9463	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_oral_taxon_014|t__SGB9463	2262719	53.3000	151	50139	85.1900	293.6709	0.9996	f__Neisseriaceae (UID3890)	93.9900	0.7900	75.0000	94.5800	0.7900	kingdom	0.0000	0.0000	0.0003
CMC004.B-metaspades_076	binsABC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp905372525	uSGB_2038	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__GGB1472|s__GGB1472_SGB2038|t__SGB2038	1339907	55.3000	39	43027	85.3800	16.9000	0.9994	k__Bacteria (UID203)	58.6200	0.0000	0.0000	64.0500	0.1800	kingdom	0.0000	0.0000	0.0002
CMC004.B-metaspades_077	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__CAJPTX01;g__Bacteroides_D;s__	uSGB_1316	k__Bacteria|p__Bacteroidetes|c__CFGB494|o__OFGB494|f__FGB494|g__GGB1022|s__GGB1022_SGB1316|t__SGB1316	1967141	45.2000	200	15240	88.6200	19.0305	0.9987	p__Bacteroidetes (UID2605)	85.0800	1.5100	57.1400	88.8200	1.0900	phylum	0.2100	0.0200	0.0008
CMC004.B-metaspades_078	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	uSGB_4475	k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3387|s__GGB3387_SGB4475|t__SGB4475	1466301	38.4000	407	3873	92.5000	7.1698	0.9974	k__Bacteria (UID203)	54.3100	8.6200	33.3300	55.9600	13.0800	family	0.4400	0.0300	0.0006
CMC004.B-metaspades_079	binsAB	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAJPQU01;s__CAJPQU01 sp905372875	uSGB_5873	k__Bacteria|p__Firmicutes|c__CFGB1714|o__OFGB1714|f__FGB1714|g__GGB4300|s__GGB4300_SGB5873|t__SGB5873	1423128	56.8000	94	18635	89.0000	24.8351	0.9987	p__Firmicutes (UID1022)	64.8700	0.3200	100.0000	67.0800	0.3100	family	0.2100	0.0600	0.0038
CMC004.B-metaspades_080	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum	kSGB_3922	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum|t__SGB3922	859971	42.4000	124	6742	87.3600	26.4710	0.9966	o__Clostridiales (UID1120)	59.2200	0.0000	0.0000	56.7200	0.0000	family	0.2200	0.0300	0.0037
CMC004.B-metaspades_081	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oris	kSGB_1525	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris|t__SGB1525	1653657	44.9000	359	5244	88.0900	12.6125	0.9974	g__Prevotella (UID2724)	70.6300	1.5200	77.7800	64.4300	0.2600	kingdom	0.0000	0.0000	0.0035
CMC004.B-metaspades_082	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella multiformis	kSGB_1539	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multiformis|t__SGB1539	2124205	53.7000	176	13009	82.7300	18.0295	0.9977	g__Prevotella (UID2724)	89.7200	0.0800	100.0000	83.9200	0.1100	kingdom	0.0000	0.0000	0.0028
CMC004.B-metaspades_083	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum longum	kSGB_5265	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum|t__SGB5265	1083611	58.5000	373	3224	93.8100	9.4689	0.9948	o__Clostridiales (UID1226)	54.9300	1.9000	66.6700	46.4400	3.2100	kingdom	0.0000	0.0000	0.0047
