phage_comp_1062_cycle_1|phables|cmc|CMC024.B	phage_comp_1062_cycle_1|phables|cmc|CMC024.B,NODE_482_length_44354_cov_62.563362|genomad|cmc|CMC024.B,NODE_652_length_26579_cov_13.135311|genomad|cmc|CMC032.B
NODE_260_length_44336_cov_14.533157|genomad|cmc|CMC043.B	NODE_260_length_44336_cov_14.533157|genomad|cmc|CMC043.B,NODE_1148_length_24762_cov_25.020458|genomad|cmc|CMC034.B
NODE_257_length_44303_cov_34.718740|genomad|cmc|CMC045.B	NODE_257_length_44303_cov_34.718740|genomad|cmc|CMC045.B
NODE_415_length_44290_cov_8.531880|genomad|cmc|CMC004.B	NODE_415_length_44290_cov_8.531880|genomad|cmc|CMC004.B
NODE_33_length_44285_cov_68.5|genomad|anc_calc|SRS3078198	NODE_33_length_44285_cov_68.5|genomad|anc_calc|SRS3078198
phage_comp_55_cycle_3|phables|cmc|CMC036.B	phage_comp_55_cycle_3|phables|cmc|CMC036.B,NODE_295_length_43783_cov_172.754404|genomad|cmc|CMC036.B
phage_comp_646_cycle_1|phables|anc_calc|ERSX0003003	phage_comp_646_cycle_1|phables|anc_calc|ERSX0003003,NODE_250_length_44268_cov_294.0|genomad|anc_calc|ERSX0003003
NODE_409_length_44262_cov_24.130927|genomad|cmc|CMC030.B	NODE_409_length_44262_cov_24.130927|genomad|cmc|CMC030.B,NODE_1017_length_37647_cov_17.374075|genomad|cmc|CMC018.B
phage_comp_69_cycle_1|phables|anc_calc|SRS3078163	phage_comp_69_cycle_1|phables|anc_calc|SRS3078163,NODE_19_length_44261_cov_313.4|genomad|anc_calc|SRS3078163
phage_comp_520_cycle_1|phables|cmc|CMC033.B	phage_comp_520_cycle_1|phables|cmc|CMC033.B
NODE_235_length_44258_cov_15.536068|genomad|cmc|CMC005.B	NODE_235_length_44258_cov_15.536068|genomad|cmc|CMC005.B,NODE_593_length_32829_cov_29.863062|genomad|cmc|CMC020.B,NODE_1322_length_25769_cov_8.422622|genomad|cmc|CMC035.B
phage_comp_243_cycle_1|phables|cmc|CMC029.B	phage_comp_243_cycle_1|phables|cmc|CMC029.B,NODE_239_length_44200_cov_1213.156313|genomad|cmc|CMC029.B
phage_comp_290_cycle_1|phables|cmc|CMC005.B	phage_comp_290_cycle_1|phables|cmc|CMC005.B,NODE_238_length_44181_cov_569.774918|genomad|cmc|CMC005.B
phage_comp_158_cycle_1|phables|cmc|CMC034.B	phage_comp_158_cycle_1|phables|cmc|CMC034.B,phage_comp_158_cycle_2|phables|cmc|CMC034.B,NODE_411_length_43346_cov_89.930666|genomad|cmc|CMC034.B,NODE_322_length_41634_cov_72.691845|genomad|cmc|CMC036.B
NODE_411_length_44154_cov_65.279397|genomad|cmc|CMC030.B	NODE_411_length_44154_cov_65.279397|genomad|cmc|CMC030.B
phage_comp_28_cycle_2|phables|cmc|CMC039.B	phage_comp_28_cycle_2|phables|cmc|CMC039.B,NODE_266_length_40572_cov_559.164539|genomad|cmc|CMC039.B,NODE_280_length_40485_cov_14.235547|genomad|cmc|CMC046.B
NODE_247_length_44137_cov_8.513572|genomad|cmc|CMC009.B	NODE_247_length_44137_cov_8.513572|genomad|cmc|CMC009.B
NODE_468_length_44128_cov_30.118658|genomad|cmc|CMC040.B	NODE_468_length_44128_cov_30.118658|genomad|cmc|CMC040.B,NODE_324_length_41583_cov_161.960367|genomad|cmc|CMC036.B
NODE_396_length_44121_cov_60.037008|genomad|cmc|CMC034.B	NODE_396_length_44121_cov_60.037008|genomad|cmc|CMC034.B
NODE_261_length_44115_cov_11.525796|genomad|cmc|CMC045.B	NODE_261_length_44115_cov_11.525796|genomad|cmc|CMC045.B,NODE_302_length_44078_cov_24.355128|genomad|cmc|CMC009.A,NODE_454_length_39942_cov_8.799197|genomad|cmc|CMC042.B,NODE_337_length_44091_cov_53.935566|genomad|cmc|CMC027.B,phage_comp_531_cycle_1|phables|cmc|CMC027.B
phage_comp_23_cycle_1|phables|anc_calc|ERS3774435	phage_comp_23_cycle_1|phables|anc_calc|ERS3774435,NODE_87_length_44106_cov_118.6|genomad|anc_calc|ERS3774435
NODE_248_length_44105_cov_40.7|genomad|anc_calc|ERS3774422	NODE_248_length_44105_cov_40.7|genomad|anc_calc|ERS3774422
phage_comp_198_cycle_1|phables|cmc|CMC045.B	phage_comp_198_cycle_1|phables|cmc|CMC045.B,NODE_627_length_29531_cov_159.493142|genomad|cmc|CMC045.B,NODE_316_length_37629_cov_275.898940|genomad|cmc|CMC039.B
phage_comp_533_cycle_1|phables|cmc|CMC033.B	phage_comp_533_cycle_1|phables|cmc|CMC033.B,NODE_401_length_43373_cov_15.349824|genomad|cmc|CMC033.B,phage_comp_533_cycle_2|phables|cmc|CMC033.B
phage_comp_716_cycle_1|phables|cmc|CMC023.B	phage_comp_716_cycle_1|phables|cmc|CMC023.B,NODE_249_length_44078_cov_114.295607|genomad|cmc|CMC023.B
phage_comp_310_cycle_2|phables|cmc|CMC016.B	phage_comp_310_cycle_2|phables|cmc|CMC016.B,NODE_841_length_39778_cov_19.172263|genomad|cmc|CMC016.B
NODE_664_length_44067_cov_42.292271|genomad|cmc|CMC038.B	NODE_664_length_44067_cov_42.292271|genomad|cmc|CMC038.B
phage_comp_293_cycle_1|phables|cmc|CMC020.B	phage_comp_293_cycle_1|phables|cmc|CMC020.B,NODE_309_length_44066_cov_581.766805|genomad|cmc|CMC020.B
NODE_698_length_44060_cov_24.923880|genomad|cmc|CMC016.B	NODE_698_length_44060_cov_24.923880|genomad|cmc|CMC016.B
phage_comp_228_cycle_2|phables|cmc|CMC046.B	phage_comp_228_cycle_2|phables|cmc|CMC046.B
phage_comp_435_cycle_1|phables|cmc|CMC017.B	phage_comp_435_cycle_1|phables|cmc|CMC017.B,NODE_296_length_44052_cov_164.045685|genomad|cmc|CMC017.B
NODE_218_length_44042_cov_53.382691|genomad|cmc|CMC039.B	NODE_218_length_44042_cov_53.382691|genomad|cmc|CMC039.B
phage_comp_111_cycle_1|phables|anc_calc|SRS3078095	phage_comp_111_cycle_1|phables|anc_calc|SRS3078095,NODE_112_length_44035_cov_270.3|genomad|anc_calc|SRS3078095
phage_comp_166_cycle_4|phables|cmc|CMC021.B	phage_comp_166_cycle_4|phables|cmc|CMC021.B
phage_comp_5_cycle_1|phables|cmc|CMC018.B	phage_comp_5_cycle_1|phables|cmc|CMC018.B,NODE_1666_length_28209_cov_14.827776|genomad|cmc|CMC018.B
phage_comp_518_cycle_1|phables|cmc|CMC020.B	phage_comp_518_cycle_1|phables|cmc|CMC020.B,NODE_311_length_44018_cov_129.948909|genomad|cmc|CMC020.B
phage_comp_627_cycle_1|phables|cmc|CMC021.B	phage_comp_627_cycle_1|phables|cmc|CMC021.B,NODE_281_length_44015_cov_1713.645432|genomad|cmc|CMC021.B
NODE_668_length_44009_cov_7.950469|genomad|cmc|CMC038.B	NODE_668_length_44009_cov_7.950469|genomad|cmc|CMC038.B
NODE_221_length_44001_cov_13.867567|genomad|cmc|CMC015.B	NODE_221_length_44001_cov_13.867567|genomad|cmc|CMC015.B
NODE_303_length_43999_cov_24.972383|genomad|cmc|CMC009.A	NODE_303_length_43999_cov_24.972383|genomad|cmc|CMC009.A
NODE_48_length_43989_cov_75.2|genomad|anc_calc|ERS6955112	NODE_48_length_43989_cov_75.2|genomad|anc_calc|ERS6955112
phage_comp_166_cycle_1|phables|cmc|CMC021.B	phage_comp_166_cycle_1|phables|cmc|CMC021.B,phage_comp_166_cycle_2|phables|cmc|CMC021.B
NODE_375_length_43978_cov_31.833557|genomad|cmc|CMC038.A	NODE_375_length_43978_cov_31.833557|genomad|cmc|CMC038.A,NODE_3_length_25306_cov_49.4|genomad|anc_calc|ERS11702734,phage_comp_36_cycle_1|phables|anc_calc|ERS11702734
NODE_443_length_43953_cov_11.868835|genomad|cmc|CMC011.B	NODE_443_length_43953_cov_11.868835|genomad|cmc|CMC011.B,NODE_411_length_40214_cov_9.799661|genomad|cmc|CMC027.B,phage_comp_1019_cycle_1|phables|cmc|CMC027.B
phage_comp_198_cycle_2|phables|cmc|CMC045.B	phage_comp_198_cycle_2|phables|cmc|CMC045.B,NODE_415_length_35801_cov_216.235080|genomad|cmc|CMC045.B
NODE_169_length_43940_cov_70.5|genomad|anc_calc|ERS6955144	NODE_169_length_43940_cov_70.5|genomad|anc_calc|ERS6955144,NODE_713_length_23800_cov_75.6|genomad|anc_calc|ERS6955130
phage_comp_382_cycle_1|phables|cmc|CMC024.B	phage_comp_382_cycle_1|phables|cmc|CMC024.B,NODE_497_length_43381_cov_12.257066|genomad|cmc|CMC024.B
phage_comp_126_cycle_1|phables|cmc|CMC040.B	phage_comp_126_cycle_1|phables|cmc|CMC040.B,NODE_472_length_43926_cov_417.820908|genomad|cmc|CMC040.B
phage_comp_241_cycle_1|phables|cmc|CMC008.B	phage_comp_241_cycle_1|phables|cmc|CMC008.B,NODE_248_length_43924_cov_496.862613|genomad|cmc|CMC008.B,NODE_681_length_34467_cov_12.124309|genomad|cmc|CMC006.B
phage_comp_317_cycle_1|phables|cmc|CMC032.B	phage_comp_317_cycle_1|phables|cmc|CMC032.B,NODE_299_length_43885_cov_46.638559|genomad|cmc|CMC032.B
NODE_237_length_43870_cov_9.039142|genomad|mod_calc|ERS3395773	NODE_237_length_43870_cov_9.039142|genomad|mod_calc|ERS3395773
NODE_130_length_43863_cov_24.498493|genomad|mod_calc|ERS3395767	NODE_130_length_43863_cov_24.498493|genomad|mod_calc|ERS3395767
NODE_285_length_43773_cov_27.331083|genomad|cmc|CMC021.B	NODE_285_length_43773_cov_27.331083|genomad|cmc|CMC021.B,NODE_757_length_43198_cov_19.656177|genomad|cmc|CMC022.B
phage_comp_4_cycle_1|phables|anc_calc|SRS11653604	phage_comp_4_cycle_1|phables|anc_calc|SRS11653604,NODE_2_length_43754_cov_47.1|genomad|anc_calc|SRS11653604
NODE_118_length_43746_cov_18.667980|genomad|cmc|CMC031.B	NODE_118_length_43746_cov_18.667980|genomad|cmc|CMC031.B,NODE_606_length_37716_cov_58.952470|genomad|cmc|CMC004.B
NODE_330_length_43724_cov_589.820652|genomad|cmc|CMC007.B	NODE_330_length_43724_cov_589.820652|genomad|cmc|CMC007.B,NODE_342_length_40655_cov_182.290921|genomad|cmc|CMC036.B,NODE_451_length_35638_cov_64.754900|genomad|cmc|CMC021.B,NODE_345_length_35208_cov_25.265577|genomad|cmc|CMC001.B,NODE_315_length_42171_cov_212.681380|genomad|cmc|CMC017.B,NODE_639_length_29539_cov_18.826387|genomad|cmc|CMC009.A
NODE_25_length_43723_cov_202.5|genomad|anc_calc|ERS3774451	NODE_25_length_43723_cov_202.5|genomad|anc_calc|ERS3774451
NODE_280_length_43677_cov_153.740069|genomad|cmc|CMC013.B	NODE_280_length_43677_cov_153.740069|genomad|cmc|CMC013.B,phage_comp_106_cycle_1|phables|cmc|CMC013.B,phage_comp_106_cycle_2|phables|cmc|CMC013.B
NODE_479_length_43674_cov_122.443563|genomad|cmc|CMC040.B	NODE_479_length_43674_cov_122.443563|genomad|cmc|CMC040.B
NODE_681_length_43655_cov_28.780945|genomad|cmc|CMC038.B	NODE_681_length_43655_cov_28.780945|genomad|cmc|CMC038.B
phage_comp_258_cycle_1|phables|cmc|CMC046.B	phage_comp_258_cycle_1|phables|cmc|CMC046.B,NODE_225_length_43623_cov_792.834244|genomad|cmc|CMC046.B
NODE_406_length_43619_cov_3224.182996|genomad|cmc|CMC034.B	NODE_406_length_43619_cov_3224.182996|genomad|cmc|CMC034.B,phage_comp_156_cycle_2|phables|cmc|CMC034.B,phage_comp_156_cycle_1|phables|cmc|CMC034.B,NODE_2782_length_20572_cov_19.718663|genomad|cmc|CMC018.B
phage_comp_40_cycle_2|phables|cmc|CMC006.B	phage_comp_40_cycle_2|phables|cmc|CMC006.B,phage_comp_40_cycle_1|phables|cmc|CMC006.B
phage_comp_205_cycle_1|phables|cmc|CMC012.B	phage_comp_205_cycle_1|phables|cmc|CMC012.B,phage_comp_205_cycle_2|phables|cmc|CMC012.B,NODE_300_length_42859_cov_100.614581|genomad|cmc|CMC021.B,NODE_295_length_42887_cov_14.089675|genomad|cmc|CMC013.B,NODE_444_length_42960_cov_10.309493|genomad|cmc|CMC004.B,NODE_228_length_43325_cov_15.284429|genomad|cmc|CMC015.B,phage_comp_463_cycle_1|phables|cmc|CMC015.B,NODE_874_length_38796_cov_32.925179|genomad|cmc|CMC016.B,phage_comp_167_cycle_1|phables|cmc|CMC017.B,NODE_716_length_40465_cov_50.477097|genomad|cmc|CMC023.A,NODE_277_length_43151_cov_28.880253|genomad|cmc|CMC043.B,phage_comp_394_cycle_1|phables|cmc|CMC043.B
phage_comp_469_cycle_1|phables|cmc|CMC023.B	phage_comp_469_cycle_1|phables|cmc|CMC023.B,NODE_256_length_43532_cov_27.020711|genomad|cmc|CMC023.B
NODE_341_length_43562_cov_19.574106|genomad|cmc|CMC027.B	NODE_341_length_43562_cov_19.574106|genomad|cmc|CMC027.B,phage_comp_61_cycle_1|phables|cmc|CMC027.B,NODE_2200_length_21946_cov_6.492158|genomad|cmc|CMC022.B
phage_comp_393_cycle_1|phables|cmc|CMC016.B	phage_comp_393_cycle_1|phables|cmc|CMC016.B,NODE_720_length_43489_cov_68.595296|genomad|cmc|CMC016.B
NODE_73_length_43553_cov_28.8|genomad|anc_calc|ERS6955167	NODE_73_length_43553_cov_28.8|genomad|anc_calc|ERS6955167
NODE_745_length_43519_cov_14.567699|genomad|cmc|CMC022.B	NODE_745_length_43519_cov_14.567699|genomad|cmc|CMC022.B
phage_comp_2_cycle_2|phables|cmc|CMC022.B	phage_comp_2_cycle_2|phables|cmc|CMC022.B,NODE_977_length_36948_cov_62.879336|genomad|cmc|CMC022.B,phage_comp_2_cycle_1|phables|cmc|CMC022.B
phage_comp_203_cycle_1|phables|anc_calc|SRS473746	phage_comp_203_cycle_1|phables|anc_calc|SRS473746,NODE_382_length_32071_cov_606.2|genomad|anc_calc|SRS473746
phage_comp_55_cycle_1|phables|cmc|CMC036.B	phage_comp_55_cycle_1|phables|cmc|CMC036.B,phage_comp_55_cycle_2|phables|cmc|CMC036.B,NODE_409_length_36954_cov_123.694471|genomad|cmc|CMC036.B
NODE_229_length_43487_cov_10.704515|genomad|cmc|CMC046.B	NODE_229_length_43487_cov_10.704515|genomad|cmc|CMC046.B
NODE_230_length_43485_cov_12.152460|genomad|cmc|CMC046.B	NODE_230_length_43485_cov_12.152460|genomad|cmc|CMC046.B
NODE_399_length_43470_cov_46.588159|genomad|cmc|CMC033.B	NODE_399_length_43470_cov_46.588159|genomad|cmc|CMC033.B
phage_comp_165_cycle_1|phables|anc_calc|ERS6955113	phage_comp_165_cycle_1|phables|anc_calc|ERS6955113,NODE_71_length_43469_cov_73.4|genomad|anc_calc|ERS6955113
NODE_226_length_43469_cov_233.123848|genomad|cmc|CMC001.B	NODE_226_length_43469_cov_233.123848|genomad|cmc|CMC001.B
NODE_345_length_43463_cov_118.159637|genomad|cmc|CMC027.B	NODE_345_length_43463_cov_118.159637|genomad|cmc|CMC027.B
phage_comp_214_cycle_1|phables|cmc|CMC009.B	phage_comp_214_cycle_1|phables|cmc|CMC009.B,phage_comp_214_cycle_2|phables|cmc|CMC009.B,NODE_269_length_41825_cov_275.611934|genomad|cmc|CMC009.B,NODE_330_length_41839_cov_10.336287|genomad|cmc|CMC010.B
phage_comp_310_cycle_1|phables|cmc|CMC016.B	phage_comp_310_cycle_1|phables|cmc|CMC016.B,NODE_783_length_41569_cov_12.809481|genomad|cmc|CMC016.B
phage_comp_206_cycle_1|phables|cmc|CMC037.B	phage_comp_206_cycle_1|phables|cmc|CMC037.B,NODE_228_length_43420_cov_1294.784371|genomad|cmc|CMC037.B
phage_comp_115_cycle_2|phables|cmc|CMC034.B	phage_comp_115_cycle_2|phables|cmc|CMC034.B,phage_comp_115_cycle_1|phables|cmc|CMC034.B,NODE_434_length_42581_cov_75.498377|genomad|cmc|CMC034.B
phage_comp_507_cycle_1|phables|cmc|CMC045.B	phage_comp_507_cycle_1|phables|cmc|CMC045.B,NODE_271_length_43404_cov_296.909133|genomad|cmc|CMC045.B
phage_comp_462_cycle_1|phables|cmc|CMC011.B	phage_comp_462_cycle_1|phables|cmc|CMC011.B,NODE_455_length_43386_cov_211.820753|genomad|cmc|CMC011.B,NODE_430_length_39136_cov_8.888937|genomad|cmc|CMC026.B
NODE_161_length_43358_cov_54.563795|genomad|mod_calc|ERS3395769	NODE_161_length_43358_cov_54.563795|genomad|mod_calc|ERS3395769
NODE_292_length_43352_cov_41.731785|genomad|cmc|CMC021.B	NODE_292_length_43352_cov_41.731785|genomad|cmc|CMC021.B,phage_comp_246_cycle_2|phables|cmc|CMC025.B,NODE_337_length_42752_cov_4426.703714|genomad|cmc|CMC025.B,phage_comp_246_cycle_1|phables|cmc|CMC025.B
NODE_82_length_43352_cov_42.1|genomad|anc_calc|ERS6955154	NODE_82_length_43352_cov_42.1|genomad|anc_calc|ERS6955154
NODE_274_length_43351_cov_22.184522|genomad|cmc|CMC045.B	NODE_274_length_43351_cov_22.184522|genomad|cmc|CMC045.B,NODE_1141_length_23656_cov_13.752068|genomad|cmc|CMC017.B,NODE_1334_length_22709_cov_29.189245|genomad|cmc|CMC027.B
phage_comp_151_cycle_1|phables|cmc|CMC032.B	phage_comp_151_cycle_1|phables|cmc|CMC032.B,NODE_306_length_43343_cov_246.342047|genomad|cmc|CMC032.B
NODE_83_length_43298_cov_38.0|genomad|anc_calc|ERS6955154	NODE_83_length_43298_cov_38.0|genomad|anc_calc|ERS6955154
NODE_230_length_43296_cov_51.388232|genomad|cmc|CMC015.B	NODE_230_length_43296_cov_51.388232|genomad|cmc|CMC015.B,NODE_294_length_43245_cov_44.644088|genomad|cmc|CMC021.B,NODE_306_length_43187_cov_11.769752|genomad|cmc|CMC036.B,NODE_503_length_30273_cov_11.593920|genomad|cmc|CMC029.B,NODE_787_length_28636_cov_6.943801|genomad|cmc|CMC025.B
phage_comp_218_cycle_1|phables|cmc|CMC009.B	phage_comp_218_cycle_1|phables|cmc|CMC009.B,phage_comp_218_cycle_2|phables|cmc|CMC009.B,NODE_255_length_43220_cov_1351.458035|genomad|cmc|CMC009.B,NODE_255_length_43269_cov_356.541790|genomad|cmc|CMC008.B,phage_comp_388_cycle_1|phables|cmc|CMC008.B,NODE_1162_length_24552_cov_1000.964331|genomad|cmc|CMC007.B
NODE_444_length_43293_cov_136.946455|genomad|cmc|CMC006.B	NODE_444_length_43293_cov_136.946455|genomad|cmc|CMC006.B
phage_comp_135_cycle_1|phables|cmc|CMC013.B	phage_comp_135_cycle_1|phables|cmc|CMC013.B,NODE_288_length_43283_cov_16.224760|genomad|cmc|CMC013.B
phage_comp_302_cycle_1|phables|cmc|CMC036.B	phage_comp_302_cycle_1|phables|cmc|CMC036.B,phage_comp_302_cycle_2|phables|cmc|CMC036.B,NODE_307_length_43123_cov_557.068624|genomad|cmc|CMC036.B
phage_comp_323_cycle_1|phables|anc_calc|ERS6955142	phage_comp_323_cycle_1|phables|anc_calc|ERS6955142,NODE_128_length_43267_cov_114.1|genomad|anc_calc|ERS6955142
NODE_18_length_43265_cov_137.4|genomad|anc_calc|SRS15300787	NODE_18_length_43265_cov_137.4|genomad|anc_calc|SRS15300787
NODE_461_length_43261_cov_16.244604|genomad|cmc|CMC011.B	NODE_461_length_43261_cov_16.244604|genomad|cmc|CMC011.B
NODE_303_length_43257_cov_20.529365|genomad|cmc|CMC010.B	NODE_303_length_43257_cov_20.529365|genomad|cmc|CMC010.B
NODE_16_length_43143_cov_45.1|genomad|anc_calc|ERS3774460	NODE_16_length_43143_cov_45.1|genomad|anc_calc|ERS3774460
phage_comp_28_cycle_3|phables|cmc|CMC039.B	phage_comp_28_cycle_3|phables|cmc|CMC039.B,phage_comp_28_cycle_1|phables|cmc|CMC039.B
NODE_278_length_43119_cov_54.630105|genomad|cmc|CMC043.B	NODE_278_length_43119_cov_54.630105|genomad|cmc|CMC043.B,NODE_1474_length_20338_cov_7.278466|genomad|cmc|CMC025.B
NODE_267_length_43105_cov_65.993795|genomad|cmc|CMC023.B	NODE_267_length_43105_cov_65.993795|genomad|cmc|CMC023.B
NODE_292_length_43087_cov_480.106068|genomad|cmc|CMC013.B	NODE_292_length_43087_cov_480.106068|genomad|cmc|CMC013.B
NODE_451_length_43071_cov_10.733707|genomad|cmc|CMC028.B	NODE_451_length_43071_cov_10.733707|genomad|cmc|CMC028.B
NODE_234_length_43061_cov_31.753606|genomad|cmc|CMC015.B	NODE_234_length_43061_cov_31.753606|genomad|cmc|CMC015.B
phage_comp_713_cycle_1|phables|cmc|CMC012.B	phage_comp_713_cycle_1|phables|cmc|CMC012.B,NODE_415_length_43060_cov_794.538608|genomad|cmc|CMC012.B
NODE_327_length_43057_cov_410.771778|genomad|cmc|CMC020.B	NODE_327_length_43057_cov_410.771778|genomad|cmc|CMC020.B
NODE_732_length_43053_cov_76.877466|genomad|cmc|CMC016.B	NODE_732_length_43053_cov_76.877466|genomad|cmc|CMC016.B
NODE_85_length_43033_cov_67.1|genomad|anc_calc|ERS6955154	NODE_85_length_43033_cov_67.1|genomad|anc_calc|ERS6955154,NODE_257_length_42818_cov_145.9|genomad|anc_calc|ERS6955130
NODE_633_length_43019_cov_15.203088|genomad|cmc|CMC023.A	NODE_633_length_43019_cov_15.203088|genomad|cmc|CMC023.A
NODE_348_length_43016_cov_15.655465|genomad|cmc|CMC026.B	NODE_348_length_43016_cov_15.655465|genomad|cmc|CMC026.B
NODE_346_length_42987_cov_10.797576|genomad|cmc|CMC007.B	NODE_346_length_42987_cov_10.797576|genomad|cmc|CMC007.B,NODE_259_length_42812_cov_1097.923950|genomad|cmc|CMC009.B,NODE_319_length_42834_cov_21.858503|genomad|cmc|CMC009.A
NODE_420_length_42978_cov_53.049649|genomad|cmc|CMC012.B	NODE_420_length_42978_cov_53.049649|genomad|cmc|CMC012.B,NODE_793_length_35027_cov_8.670129|genomad|cmc|CMC035.B,NODE_1052_length_25623_cov_14.972598|genomad|cmc|CMC027.B,NODE_594_length_28969_cov_12.258964|genomad|cmc|CMC023.B
phage_comp_749_cycle_1|phables|cmc|CMC040.B	phage_comp_749_cycle_1|phables|cmc|CMC040.B,NODE_490_length_42947_cov_11.965757|genomad|cmc|CMC040.B
NODE_417_length_42944_cov_159.386498|genomad|cmc|CMC033.B	NODE_417_length_42944_cov_159.386498|genomad|cmc|CMC033.B,NODE_491_length_42944_cov_48.274780|genomad|cmc|CMC040.B,NODE_1201_length_22997_cov_64.182243|genomad|cmc|CMC025.B
NODE_11_length_42928_cov_49.2|genomad|anc_calc|ERS11702774	NODE_11_length_42928_cov_49.2|genomad|anc_calc|ERS11702774,NODE_23_length_42237_cov_47.1|genomad|anc_calc|ERS11702799,NODE_34_length_30832_cov_40.4|genomad|anc_calc|ERS11702767
NODE_807_length_42899_cov_13.857830|genomad|cmc|CMC018.B	NODE_807_length_42899_cov_13.857830|genomad|cmc|CMC018.B,NODE_805_length_41015_cov_43.644414|genomad|cmc|CMC016.B,phage_comp_889_cycle_1|phables|cmc|CMC016.B
NODE_492_length_42894_cov_15.441437|genomad|cmc|CMC040.B	NODE_492_length_42894_cov_15.441437|genomad|cmc|CMC040.B,NODE_193_length_36367_cov_34.863158|genomad|mod_calc|ERS3774488
NODE_13_length_42879_cov_36.8|genomad|anc_calc|SRS3078201	NODE_13_length_42879_cov_36.8|genomad|anc_calc|SRS3078201
NODE_428_length_42834_cov_76.360268|genomad|cmc|CMC034.B	NODE_428_length_42834_cov_76.360268|genomad|cmc|CMC034.B
NODE_240_length_42833_cov_15.485827|genomad|cmc|CMC046.B	NODE_240_length_42833_cov_15.485827|genomad|cmc|CMC046.B
NODE_251_length_42762_cov_8.121542|genomad|cmc|CMC005.B	NODE_251_length_42762_cov_8.121542|genomad|cmc|CMC005.B,NODE_625_length_39824_cov_120.062420|genomad|cmc|CMC035.B,NODE_666_length_36034_cov_6.633229|genomad|cmc|CMC004.B,NODE_934_length_26649_cov_39.152115|genomad|cmc|CMC042.B,NODE_365_length_37332_cov_74.616025|genomad|cmc|CMC043.B
phage_comp_11_cycle_1|phables|anc_calc|SRS3078201	phage_comp_11_cycle_1|phables|anc_calc|SRS3078201,NODE_14_length_41756_cov_64.2|genomad|anc_calc|SRS3078201
NODE_498_length_42747_cov_17.716264|genomad|cmc|CMC040.B	NODE_498_length_42747_cov_17.716264|genomad|cmc|CMC040.B
NODE_738_length_42722_cov_814.440427|genomad|cmc|CMC016.B	NODE_738_length_42722_cov_814.440427|genomad|cmc|CMC016.B,NODE_276_length_39901_cov_208.162540|genomad|cmc|CMC015.B,NODE_447_length_42136_cov_1161.939109|genomad|cmc|CMC030.B,NODE_312_length_42406_cov_1006.403742|genomad|cmc|CMC021.B,NODE_253_length_42467_cov_25873.017103|genomad|cmc|CMC029.B,NODE_365_length_37369_cov_29.645956|genomad|cmc|CMC023.B,NODE_586_length_36924_cov_18.433197|genomad|cmc|CMC028.B,NODE_548_length_31770_cov_148.854700|genomad|cmc|CMC036.B,NODE_573_length_38658_cov_810.275680|genomad|cmc|CMC004.B,NODE_926_length_25308_cov_10035.333082|genomad|cmc|CMC020.B,NODE_798_length_24986_cov_9.013369|genomad|cmc|CMC013.B,NODE_420_length_42578_cov_1603.680855|genomad|cmc|CMC033.B,NODE_810_length_28010_cov_151.121505|genomad|cmc|CMC025.B
NODE_19_length_42709_cov_30.7|genomad|anc_calc|ERS6955115	NODE_19_length_42709_cov_30.7|genomad|anc_calc|ERS6955115
NODE_394_length_42650_cov_34.350339|genomad|cmc|CMC042.B	NODE_394_length_42650_cov_34.350339|genomad|cmc|CMC042.B
phage_comp_52_cycle_2|phables|cmc|CMC027.B	phage_comp_52_cycle_2|phables|cmc|CMC027.B
NODE_273_length_42620_cov_11.018569|genomad|cmc|CMC023.B	NODE_273_length_42620_cov_11.018569|genomad|cmc|CMC023.B
phage_comp_245_cycle_1|phables|anc_calc|ERS6955179	phage_comp_245_cycle_1|phables|anc_calc|ERS6955179,NODE_171_length_42579_cov_264.9|genomad|anc_calc|ERS6955179
NODE_326_length_42578_cov_102.878920|genomad|cmc|CMC009.A	NODE_326_length_42578_cov_102.878920|genomad|cmc|CMC009.A
NODE_421_length_42552_cov_27.928170|genomad|cmc|CMC033.B	NODE_421_length_42552_cov_27.928170|genomad|cmc|CMC033.B
NODE_265_length_42550_cov_24.753702|genomad|cmc|CMC009.B	NODE_265_length_42550_cov_24.753702|genomad|cmc|CMC009.B
NODE_435_length_42548_cov_901.571213|genomad|cmc|CMC034.B	NODE_435_length_42548_cov_901.571213|genomad|cmc|CMC034.B,NODE_486_length_34791_cov_1437.640808|genomad|cmc|CMC010.B,NODE_645_length_31302_cov_683.537102|genomad|cmc|CMC025.B
phage_comp_204_cycle_1|phables|mod_calc|ERS3395773	phage_comp_204_cycle_1|phables|mod_calc|ERS3395773,NODE_254_length_42517_cov_9.015002|genomad|mod_calc|ERS3395773
NODE_251_length_42517_cov_56.786428|genomad|cmc|CMC029.B	NODE_251_length_42517_cov_56.786428|genomad|cmc|CMC029.B
NODE_646_length_42509_cov_9.282617|genomad|cmc|CMC023.A	NODE_646_length_42509_cov_9.282617|genomad|cmc|CMC023.A
NODE_289_length_42484_cov_12.922418|genomad|cmc|CMC045.B	NODE_289_length_42484_cov_12.922418|genomad|cmc|CMC045.B
NODE_456_length_42472_cov_8.847340|genomad|cmc|CMC006.B	NODE_456_length_42472_cov_8.847340|genomad|cmc|CMC006.B,NODE_1014_length_36039_cov_9.511484|genomad|cmc|CMC022.B,NODE_510_length_33028_cov_7.195078|genomad|cmc|CMC045.B
